Product Link,Title,Category,Price,Color,Size,Description,Pictures
https://www.yoox.com/us/17936581HU/item#dept=shoesmen&queryID=db5ddcb14cd7ef98f3002e7e68ecb9a5,NEW BALANCE,SNEAKERS,$105,White,"9, US, 10, US, 10.5, US, 11, US","low-top sneakers, leather, shell, multicolor, brand logo, fabric inner, lace-up, round toe, rubber sole, lifestyle, contains non-textile parts of animal origin, small sized","https://www.yoox.com/images/items/17/17936581HU_10_f.jpg, https://www.yoox.com/images/items/17/17936581HU_10_r.jpg, https://www.yoox.com/images/items/17/17936581HU_10_d.jpg, https://www.yoox.com/images/items/17/17936581HU_10_a.jpg"
https://www.yoox.com/us/17685808VQ/item#dept=shoesmen&queryID=cecfa13f81ea2f7d5135782d0fd9e706,CERRUTI 1881,SNEAKERS,$87,Burgundy,,"pebbled-leather, brand logo, solid color, leather lining, lace-up, round toe, flat, rubber sole, contains non-textile parts of animal origin, small sized, low-top sneakers","https://www.yoox.com/images/items/17/17685808VQ_10_f.jpg, https://www.yoox.com/images/items/17/17685808VQ_10_r.jpg, https://www.yoox.com/images/items/17/17685808VQ_10_d.jpg, https://www.yoox.com/images/items/17/17685808VQ_10_e.jpg"
https://www.yoox.com/us/17891309VW/item#dept=shoesmen&queryID=054ce3c82498ffbfe2611270e53d631b,GIORGIO ARMANI,SNEAKERS,$265,Sand,"9, US, 11, US","suede, felt, button-embellished, two-tone, leather lining, lace-up, round toe, flat, rubber cleated sole, contains non-textile parts of animal origin, low-top sneakers","https://www.yoox.com/images/items/17/17891309VW_10_f.jpg, https://www.yoox.com/images/items/17/17891309VW_10_r.jpg, https://www.yoox.com/images/items/17/17891309VW_10_d.jpg, https://www.yoox.com/images/items/17/17891309VW_10_e.jpg"
https://www.yoox.com/us/17611517DH/item#dept=shoesmen&queryID=7ee03700c6e76bcfe1ddc02371f1d8c9,BRUNO BORDESE,ANKLE BOOTS,$64,Fuchsia,,"leather, nappa leather, brand logo, two-tone, leather backing, zipper closure, round toeline, flat, rubber cleated sole, contains non-textile parts of animal origin, ankle boots","https://www.yoox.com/images/items/17/17611517DH_10_f.jpg, https://www.yoox.com/images/items/17/17611517DH_10_r.jpg, https://www.yoox.com/images/items/17/17611517DH_10_d.jpg, https://www.yoox.com/images/items/17/17611517DH_10_e.jpg"
https://www.yoox.com/us/17909727IA/item#dept=shoesmen&queryID=51326621fbaf7ddba3725e4461303e3e,BURBERRY,SNEAKERS,$235,Beige,,"high-top sneakers, woven, brand logo, tiger-print, technical fabric inner, lace-up, round toe, flat, rubber cleated sole, small sized","https://www.yoox.com/images/items/17/17909727IA_10_f.jpg, https://www.yoox.com/images/items/17/17909727IA_10_r.jpg, https://www.yoox.com/images/items/17/17909727IA_10_d.jpg, https://www.yoox.com/images/items/17/17909727IA_10_e.jpg"
https://www.yoox.com/us/11500385VC/item#dept=shoesmen&queryID=34d255c20f86725810acbe026fb05c74,TOD'S,ANKLE BOOTS,$177,Dark brown,"6, US, 6.5, US","leather, no appliqués, solid color, leather lining, lace-up, round toe, square heel, pebbled sole, contains non-textile parts of animal origin, desert boots","https://www.yoox.com/images/items/11/11500385VC_10_f.jpg, https://www.yoox.com/images/items/11/11500385VC_10_r.jpg, https://www.yoox.com/images/items/11/11500385VC_10_d.jpg, https://www.yoox.com/images/items/11/11500385VC_10_e.jpg"
https://www.yoox.com/us/17601538XT/item#dept=shoesmen&queryID=054ce3c82498ffbfe2611270e53d631b,TOD'S,ANKLE BOOTS,$375,Black,"6, US, 7, US, 8, US, 8.5, US, 11.5, US","leather, no appliqués, solid color, leather backing, zipper closure, round toeline, square heel, rubber sole, contains non-textile parts of animal origin, ankle boots","https://www.yoox.com/images/items/17/17601538XT_10_f.jpg, https://www.yoox.com/images/items/17/17601538XT_10_r.jpg, https://www.yoox.com/images/items/17/17601538XT_10_d.jpg, https://www.yoox.com/images/items/17/17601538XT_10_e.jpg"
https://www.yoox.com/us/17516300OO/item#dept=shoesmen&queryID=9b2fd8590fdad480b70afb61e0a0a740,8 by YOOX,NULL,$59,Black,"7, US, 8, US, 10, US",These slip-ons are made in Italy from suede and are designed with a contrast detail on the heel. Their round-toe upper is supported by a leather sole.,"https://www.yoox.com/images/items/17/17516300OO_10_f.jpg, https://www.yoox.com/images/items/17/17516300OO_10_r.jpg, https://www.yoox.com/images/items/17/17516300OO_10_d.jpg, https://www.yoox.com/images/items/17/17516300OO_10_e.jpg, https://www.yoox.com/images/items/17/17516300OO_10_a.jpg"
https://www.yoox.com/us/17862085EN/item#dept=shoesmen&queryID=51326621fbaf7ddba3725e4461303e3e,NEW BALANCE,SNEAKERS,$91,Black,"10, US, 10.5, US","suede, leather, perforated, brand logo, multicolor, fabric inner, lace-up, round toe, flat, pebbled sole, contains non-textile parts of animal origin, low-top sneakers, small sized","https://www.yoox.com/images/items/17/17862085EN_10_f.jpg, https://www.yoox.com/images/items/17/17862085EN_10_r.jpg, https://www.yoox.com/images/items/17/17862085EN_10_d.jpg, https://www.yoox.com/images/items/17/17862085EN_10_e.jpg"
https://www.yoox.com/us/17884618KA/item#dept=shoesmen&queryID=9b2fd8590fdad480b70afb61e0a0a740,GUCCI,LOAFERS,$694,Black,,"leather, embellished, solid color, leather lining, round toe, wedge heel, lug sole, contains non-textile parts of animal origin, chunky loafers","https://www.yoox.com/images/items/17/17884618KA_10_f.jpg, https://www.yoox.com/images/items/17/17884618KA_10_r.jpg, https://www.yoox.com/images/items/17/17884618KA_10_d.jpg, https://www.yoox.com/images/items/17/17884618KA_10_e.jpg"
https://www.yoox.com/us/17661785GI/item#dept=shoesmen&queryID=db5ddcb14cd7ef98f3002e7e68ecb9a5,NULL,NULL,NULL,,,NULL,
https://www.yoox.com/us/17474869UC/item#dept=shoesmen&queryID=db5ddcb14cd7ef98f3002e7e68ecb9a5,BALDININI,SNEAKERS,$81,Dark green,"7, US, 9, US, 10, US, 11, US, 13, US","leather, coated effect, brand logo, solid color, leather backing, laces, round toeline, sculpted heel, rubber sole, contains non-textile parts of animal origin, low-tops & trainers","https://www.yoox.com/images/items/17/17474869UC_10_f.jpg, https://www.yoox.com/images/items/17/17474869UC_10_r.jpg, https://www.yoox.com/images/items/17/17474869UC_10_d.jpg, https://www.yoox.com/images/items/17/17474869UC_10_e.jpg"
https://www.yoox.com/us/17873967LX/item#dept=shoesmen&queryID=5f76147952834f906d5371ca620bac62,LANVIN,SNEAKERS,$169,Cream,,"leather, no appliqués, two-tone, leather lining, lace-up, round toe, flat, rubber cleated sole, contains non-textile parts of animal origin, low-top sneakers","https://www.yoox.com/images/items/17/17873967LX_10_f.jpg, https://www.yoox.com/images/items/17/17873967LX_10_r.jpg, https://www.yoox.com/images/items/17/17873967LX_10_d.jpg, https://www.yoox.com/images/items/17/17873967LX_10_e.jpg"
https://www.yoox.com/us/17694434PM/item#dept=shoesmen&queryID=51326621fbaf7ddba3725e4461303e3e,DOLCE&GABBANA,LACED SHOES,$491,Black,"6, US, 7, US","leather, brand logo, contrasting applications, solid color, leather backing, round toeline, flat, lug sole, contains non-textile parts of animal origin, chunky lace-ups","https://www.yoox.com/images/items/17/17694434PM_10_f.jpg, https://www.yoox.com/images/items/17/17694434PM_10_r.jpg, https://www.yoox.com/images/items/17/17694434PM_10_d.jpg, https://www.yoox.com/images/items/17/17694434PM_10_e.jpg"
https://www.yoox.com/us/11889287FF/item#dept=shoesmen&queryID=054ce3c82498ffbfe2611270e53d631b,DOLCE&GABBANA,LOAFERS,$684,Black,,"suede effect, contrasting applications, fringed, solid color, round toeline, flat, fabric inner, leather/rubber sole, contains non-textile parts of animal origin","https://www.yoox.com/images/items/11/11889287FF_10_f.jpg, https://www.yoox.com/images/items/11/11889287FF_10_r.jpg, https://www.yoox.com/images/items/11/11889287FF_10_d.jpg, https://www.yoox.com/images/items/11/11889287FF_10_e.jpg"
https://www.yoox.com/us/17542010XK/item#dept=shoesmen&queryID=054ce3c82498ffbfe2611270e53d631b,SANTONI,SNEAKERS,$165,Brick,"7, US, 7.5, US, 10.5, US, 12, US","suede, no appliqués, solid color, lace-up, round toe, flat, contains non-textile parts of animal origin, large sized, low-top sneakers","https://www.yoox.com/images/items/17/17542010XK_10_f.jpg, https://www.yoox.com/images/items/17/17542010XK_10_r.jpg, https://www.yoox.com/images/items/17/17542010XK_10_d.jpg, https://www.yoox.com/images/items/17/17542010XK_10_e.jpg"
https://www.yoox.com/us/17195893US/item#dept=shoesmen&queryID=cecfa13f81ea2f7d5135782d0fd9e706,POLO RALPH LAUREN,SNEAKERS,$97,White,"9, US, 10, US, 11, US, 12, US","brand logo, two-tone, fully lined, laces, round toeline, flat, rubber sole, contains non-textile parts of animal origin","https://www.yoox.com/images/items/17/17195893US_10_f.jpg, https://www.yoox.com/images/items/17/17195893US_10_d.jpg, https://www.yoox.com/images/items/17/17195893US_10_e.jpg"
https://www.yoox.com/us/17834066NI/item#dept=shoesmen&queryID=d9381d840ef692b075289b7456443e97,SANTONI,SNEAKERS,$232,Off white,"6, US, 7, US, 7.5, US, 8, US, 8.5, US","textured leather, leather, brand logo, multicolor, fabric inner, lace-up, round toe, flat, rubber sole, contains non-textile parts of animal origin, low-top sneakers, large sized","https://www.yoox.com/images/items/17/17834066NI_10_f.jpg, https://www.yoox.com/images/items/17/17834066NI_10_r.jpg, https://www.yoox.com/images/items/17/17834066NI_10_d.jpg, https://www.yoox.com/images/items/17/17834066NI_10_e.jpg"
https://www.yoox.com/us/17847773GP/item#dept=shoesmen&queryID=51326621fbaf7ddba3725e4461303e3e,SANYAKO,SNEAKERS,$54,Slate blue,"9.5, US, 10, US, 12, US","suede, brand logo, two-tone, fully lined, round toe, flat, rubber cleated sole, contains non-textile parts of animal origin, low-top sneakers","https://www.yoox.com/images/items/17/17847773GP_10_f.jpg, https://www.yoox.com/images/items/17/17847773GP_10_r.jpg, https://www.yoox.com/images/items/17/17847773GP_10_d.jpg, https://www.yoox.com/images/items/17/17847773GP_10_e.jpg"
https://www.yoox.com/us/17554419GQ/item#dept=shoesmen&queryID=fcc67b9bad01037a6eafcf25125f0ee9,DOLCE&GABBANA,SNEAKERS,$384,Red,,"velvet, brand logo, solid color, elasticized inserts, round toe, flat, rubber sole, slip on","https://www.yoox.com/images/items/17/17554419GQ_10_f.jpg, https://www.yoox.com/images/items/17/17554419GQ_10_r.jpg, https://www.yoox.com/images/items/17/17554419GQ_10_d.jpg, https://www.yoox.com/images/items/17/17554419GQ_10_e.jpg"
https://www.yoox.com/us/17844853PM/item#dept=shoesmen&queryID=cecfa13f81ea2f7d5135782d0fd9e706,DOLCE&GABBANA,SNEAKERS,$359,Midnight blue,"6, US, 8, US, 9, US, 11, US","pebbled-leather, brand logo, solid color, leather lining, lace-up, round toe, flat, rubber sole, contains non-textile parts of animal origin, high-top sneakers","https://www.yoox.com/images/items/17/17844853PM_10_f.jpg, https://www.yoox.com/images/items/17/17844853PM_10_r.jpg, https://www.yoox.com/images/items/17/17844853PM_10_d.jpg, https://www.yoox.com/images/items/17/17844853PM_10_e.jpg"
https://www.yoox.com/us/17865097OS/item#dept=shoesmen&queryID=cecfa13f81ea2f7d5135782d0fd9e706,MOMA,ANKLE BOOTS,$339,Black,"8, US, 11, US","leather, no appliqués, solid color, leather lining, zipper fastening, round toe, low heel, rubber cleated sole, handmade, contains non-textile parts of animal origin, calf boots","https://www.yoox.com/images/items/17/17865097OS_10_f.jpg, https://www.yoox.com/images/items/17/17865097OS_10_r.jpg, https://www.yoox.com/images/items/17/17865097OS_10_d.jpg, https://www.yoox.com/images/items/17/17865097OS_10_e.jpg"
https://www.yoox.com/us/17868532BK/item#dept=shoesmen&queryID=054ce3c82498ffbfe2611270e53d631b,BALMAIN,SNEAKERS,$590,Black,"8, US, 9, US, 10, US, 11, US, 12, US",B-Court trainers in calfskin Lace fastening with engraved eyelets Leather label with Balmain logo Insert with embossed B logo on the back Thick rubber outsole with raised Balmain logo Leather lining and insole Main material: 100% calfskin leather Made in Italy Item: DM1VI288LVTR,"https://www.yoox.com/images/items/17/17868532BK_10_f.jpg, https://www.yoox.com/images/items/17/17868532BK_10_r.jpg, https://www.yoox.com/images/items/17/17868532BK_10_d.jpg, https://www.yoox.com/images/items/17/17868532BK_10_e.jpg, https://www.yoox.com/images/items/17/17868532BK_10_a.jpg, https://www.yoox.com/images/items/17/17868532BK_10_b.jpg"
https://www.yoox.com/us/17720160IG/item#dept=shoesmen&queryID=7ee03700c6e76bcfe1ddc02371f1d8c9,8 by YOOX,LACED SHOES,$72,Black,"7, US, 8, US, 9, US, 10, US, 11, US","leather, no appliqués, solid color, leather lining, round toe, flat, rubber sole, contains non-textile parts of animal origin, chunky lace-ups","https://www.yoox.com/images/items/17/17720160IG_10_f.jpg, https://www.yoox.com/images/items/17/17720160IG_10_r.jpg, https://www.yoox.com/images/items/17/17720160IG_10_d.jpg, https://www.yoox.com/images/items/17/17720160IG_10_e.jpg, https://www.yoox.com/images/items/17/17720160IG_10_a.jpg"
https://www.yoox.com/us/17031911RS/item#dept=shoesmen&queryID=5f76147952834f906d5371ca620bac62,TOD'S,SANDALS,$161,Black,"6, US","slide sandals, leather, solid color, no appliqués, leather lining, round toe, flat, pebbled sole, contains non-textile parts of animal origin","https://www.yoox.com/images/items/17/17031911RS_10_f.jpg, https://www.yoox.com/images/items/17/17031911RS_10_r.jpg, https://www.yoox.com/images/items/17/17031911RS_10_d.jpg, https://www.yoox.com/images/items/17/17031911RS_10_e.jpg"
https://www.yoox.com/us/17854339XB/item#dept=shoesmen&queryID=db5ddcb14cd7ef98f3002e7e68ecb9a5,OFF-WHITE™,ANKLE BOOTS,$656,Military green,"9, US, 10, US","suede, flannel, no appliqués, solid color, leather lining, lace-up, round toe, low heel, lug sole, contains non-textile parts of animal origin, hiking boots","https://www.yoox.com/images/items/17/17854339XB_10_f.jpg, https://www.yoox.com/images/items/17/17854339XB_10_r.jpg, https://www.yoox.com/images/items/17/17854339XB_10_d.jpg, https://www.yoox.com/images/items/17/17854339XB_10_e.jpg"
https://www.yoox.com/us/17714641NB/item#dept=shoesmen&queryID=51326621fbaf7ddba3725e4461303e3e,SAINT LAURENT,SNEAKERS,$441,White,"7, US, 8, US, 9, US, 9.5, US, 11, US","leather, brand logo, solid color, fully lined, laces, round toeline, flat, rubber cleated sole, contains non-textile parts of animal origin, high-tops & trainers, small sized","https://www.yoox.com/images/items/17/17714641NB_10_f.jpg, https://www.yoox.com/images/items/17/17714641NB_10_r.jpg, https://www.yoox.com/images/items/17/17714641NB_10_d.jpg, https://www.yoox.com/images/items/17/17714641NB_10_e.jpg"
https://www.yoox.com/us/17850087PG/item#dept=shoesmen&queryID=fcc67b9bad01037a6eafcf25125f0ee9,GIOVANNI CONTI,LOAFERS,$135,Chocolate brown,"9, US, 10, US, 12, US","satin, jacquard, no appliqués, solid color, leather lining, round toe, flat, leather sole, contains non-textile parts of animal origin, loafers","https://www.yoox.com/images/items/17/17850087PG_10_f.jpg, https://www.yoox.com/images/items/17/17850087PG_10_r.jpg, https://www.yoox.com/images/items/17/17850087PG_10_d.jpg, https://www.yoox.com/images/items/17/17850087PG_10_e.jpg"
https://www.yoox.com/us/17745412GF/item#dept=shoesmen&queryID=fcc67b9bad01037a6eafcf25125f0ee9,DOLCE&GABBANA,SNEAKERS,$477,Black,"6, US, 7, US, 8, US, 10, US","leather, brand logo, solid color, leather backing, laces, round toeline, flat, rubber cleated sole, contains non-textile parts of animal origin, chunky sneakers","https://www.yoox.com/images/items/17/17745412GF_10_f.jpg, https://www.yoox.com/images/items/17/17745412GF_10_r.jpg, https://www.yoox.com/images/items/17/17745412GF_10_d.jpg, https://www.yoox.com/images/items/17/17745412GF_10_e.jpg"
https://www.yoox.com/us/17749983VC/item#dept=shoesmen&queryID=054ce3c82498ffbfe2611270e53d631b,SAINT LAURENT,SNEAKERS,$257,White,"8, US, 9, US, 10, US","leather, textured leather, brand logo, contrasting applications, solid color, leather backing, laces, narrow toeline, flat, rubber cleated sole, contains non-textile parts of animal origin, high-tops & trainers, small sized","https://www.yoox.com/images/items/17/17749983VC_10_f.jpg, https://www.yoox.com/images/items/17/17749983VC_10_r.jpg, https://www.yoox.com/images/items/17/17749983VC_10_d.jpg, https://www.yoox.com/images/items/17/17749983VC_10_e.jpg"
https://www.yoox.com/us/17859203DW/item#dept=shoesmen&queryID=51326621fbaf7ddba3725e4461303e3e,PALM ANGELS,ANKLE BOOTS,$352,Marigold,"7, US, 8, US, 10, US","suede, brand logo, solid color, leather lining, lace-up, round toe, square heel, lug sole, contains non-textile parts of animal origin, chunky boots","https://www.yoox.com/images/items/17/17859203DW_10_f.jpg, https://www.yoox.com/images/items/17/17859203DW_10_r.jpg, https://www.yoox.com/images/items/17/17859203DW_10_d.jpg, https://www.yoox.com/images/items/17/17859203DW_10_e.jpg"
https://www.yoox.com/us/17720128SI/item#dept=shoesmen&queryID=34d255c20f86725810acbe026fb05c74,GIOVANNI CONTI,LOAFERS,$162,Black,,"leather, crocodile print, no appliqués, solid color, leather backing, round toeline, flat, leather/rubber sole, contains non-textile parts of animal origin, penny loafers","https://www.yoox.com/images/items/17/17720128SI_10_f.jpg, https://www.yoox.com/images/items/17/17720128SI_10_r.jpg, https://www.yoox.com/images/items/17/17720128SI_10_d.jpg, https://www.yoox.com/images/items/17/17720128SI_10_e.jpg"
https://www.yoox.com/us/17580471VW/item#dept=shoesmen&queryID=34d255c20f86725810acbe026fb05c74,DOLCE&GABBANA,ANKLE BOOTS,$381,Black,"7, US, 13, US","leather, brand logo, solid color, leather backing, laces, round toeline, square heel, lug sole, contains non-textile parts of animal origin, chunky boots","https://www.yoox.com/images/items/17/17580471VW_10_f.jpg, https://www.yoox.com/images/items/17/17580471VW_10_r.jpg, https://www.yoox.com/images/items/17/17580471VW_10_d.jpg, https://www.yoox.com/images/items/17/17580471VW_10_e.jpg"
https://www.yoox.com/us/17838377WW/item#dept=shoesmen&queryID=5f76147952834f906d5371ca620bac62,SAINT LAURENT,ANKLE BOOTS,$876,Black,"7, US, 8, US, 9.5, US, 11, US","biker ankle boots, leather, solid color, no appliqués, leather lining, buckle fastening, round toe, square heel, leather sole, contains non-textile parts of animal origin, small sized","https://www.yoox.com/images/items/17/17838377WW_10_f.jpg, https://www.yoox.com/images/items/17/17838377WW_10_r.jpg, https://www.yoox.com/images/items/17/17838377WW_10_d.jpg, https://www.yoox.com/images/items/17/17838377WW_10_e.jpg"
